incident_id,datetime,area,crime_type,reporter_source,num_offenders,severity,population_density,socio_econ_index,hour,dayofweek,incident_next_24h
WOM103781,2023-10-12 20:24:00,Lucknow Central,Harassment,Social_Media,3,4,10081,53.3,20,3,0
WOM103782,2023-12-27 08:15:00,Mumbai South,Abduction,Police_Report,2,5,12048,50.1,8,2,0
WOM103783,2023-06-07 12:17:00,Bhopal North,Harassment,News,4,5,15588,65.2,12,2,0
WOM103784,2023-10-17 17:36:00,Delhi Central,Harassment,Police_Report,4,3,16274,74.2,17,1,0
WOM103785,2023-01-02 23:46:00,Bhopal North,Assault,Social_Media,1,2,9984,65.0,23,0,0
WOM103786,2023-03-20 05:49:00,Jaipur South,Domestic Violence,Social_Media,2,5,13913,50.5,5,0,0
WOM103787,2023-07-14 19:39:00,Lucknow Central,Domestic Violence,News,1,3,9228,70.1,19,4,0
WOM103788,2023-07-04 19:50:00,Pune North,Assault,Police_Report,5,5,16227,46.1,19,1,1
WOM103789,2023-11-04 19:38:00,Jaipur South,Domestic Violence,Police_Report,1,4,9090,36.8,19,5,0
WOM103790,2023-12-06 20:55:00,Bengaluru East,Abduction,Police_Report,2,3,12448,62.1,20,2,0
WOM103791,2023-09-06 11:40:00,Bengaluru East,Molestation,News,2,3,10100,71.6,11,2,0
WOM103792,2023-12-05 21:49:00,Mumbai South,Harassment,Police_Report,1,4,8069,50.0,21,1,1
WOM103793,2023-04-30 21:26:00,Jaipur South,Abduction,News,1,3,9717,74.7,21,6,1
WOM103794,2023-07-23 20:41:00,Mumbai South,Assault,Police_Report,4,4,10617,28.2,20,6,0
WOM103795,2023-09-01 04:04:00,Lucknow Central,Harassment,Police_Report,4,2,16993,48.6,4,4,1
WOM103796,2023-08-29 03:03:00,Bengaluru East,Domestic Violence,Police_Report,3,4,10115,37.2,3,1,0
WOM103797,2023-11-15 05:02:00,Delhi Central,Harassment,Police_Report,1,2,12289,36.9,5,2,0
WOM103798,2023-03-07 21:21:00,Bengaluru East,Assault,News,1,3,9308,49.5,21,1,0
WOM103799,2023-06-18 16:54:00,Kolkata North,Assault,Police_Report,3,4,15683,75.8,16,6,0
WOM103800,2023-04-03 02:59:00,Hyderabad West,Harassment,Police_Report,4,3,16224,69.8,2,0,0
WOM103801,2023-12-15 03:23:00,Pune North,Assault,Police_Report,4,2,15137,70.9,3,4,1
WOM103802,2023-05-05 18:49:00,Jaipur South,Assault,Social_Media,2,5,10583,56.7,18,4,0
WOM103803,2023-08-21 07:17:00,Mumbai South,Domestic Violence,Police_Report,4,5,9341,45.7,7,0,1
WOM103804,2023-04-25 18:49:00,Hyderabad West,Domestic Violence,Police_Report,2,5,8314,55.0,18,1,0
WOM103805,2023-07-16 13:08:00,Hyderabad West,Harassment,Social_Media,2,5,15076,28.8,13,6,0
WOM103806,2023-07-05 19:58:00,Bhopal North,Abduction,Police_Report,3,5,10161,73.2,19,2,0
WOM103807,2023-03-13 03:01:00,Chennai Central,Rape,Police_Report,4,2,15405,23.2,3,0,1
WOM103808,2023-06-15 10:45:00,Bhopal North,Harassment,Police_Report,1,5,8580,48.1,10,3,0
WOM103809,2023-02-02 17:11:00,Bhopal North,Assault,Social_Media,1,5,11166,50.0,17,3,0
WOM103810,2023-10-28 13:49:00,Pune North,Domestic Violence,Social_Media,1,3,10178,62.7,13,5,1
WOM103811,2023-05-31 12:30:00,Kolkata North,Abduction,News,2,4,9141,56.6,12,2,0
WOM103812,2023-03-25 17:52:00,Bengaluru East,Harassment,Social_Media,5,4,5019,57.6,17,5,0
WOM103813,2023-06-12 12:00:00,Bhopal North,Assault,News,1,4,6705,14.7,12,0,0
WOM103814,2023-08-12 16:57:00,Lucknow Central,Abduction,Police_Report,2,4,16513,47.5,16,5,1
WOM103815,2023-03-31 08:12:00,Bengaluru East,Molestation,Police_Report,7,2,8655,40.5,8,4,0
WOM103816,2023-12-19 19:49:00,Kolkata North,Harassment,Police_Report,2,4,14679,52.2,19,1,0
WOM103817,2023-06-01 01:16:00,Mumbai South,Molestation,Police_Report,3,3,12061,48.0,1,3,0
WOM103818,2023-09-21 15:33:00,Chennai Central,Assault,Social_Media,1,2,10622,53.3,15,3,1
WOM103819,2023-02-12 18:42:00,Bengaluru East,Harassment,Social_Media,3,5,10304,32.1,18,6,1
WOM103820,2023-05-22 01:17:00,Jaipur South,Assault,Police_Report,3,3,11672,51.5,1,0,0
WOM103821,2023-06-14 15:09:00,Pune North,Abduction,Police_Report,3,3,14665,76.2,15,2,1
WOM103822,2023-06-17 10:04:00,Hyderabad West,Harassment,Social_Media,4,5,7089,81.9,10,5,0
WOM103823,2023-06-18 06:38:00,Mumbai South,Harassment,Police_Report,2,5,11737,70.3,6,6,0
WOM103824,2023-09-25 05:14:00,Kolkata North,Rape,Police_Report,2,3,13539,22.6,5,0,1
WOM103825,2023-02-04 07:40:00,Bhopal North,Molestation,Social_Media,2,2,14977,45.7,7,5,0
WOM103826,2023-07-08 14:44:00,Lucknow Central,Assault,Police_Report,2,5,16041,42.5,14,5,0
WOM103827,2023-03-27 04:32:00,Lucknow Central,Harassment,News,1,4,11266,52.3,4,0,1
WOM103828,2023-11-15 20:38:00,Chennai Central,Domestic Violence,News,2,3,6394,69.9,20,2,1
WOM103829,2023-08-21 16:24:00,Kolkata North,Abduction,Police_Report,1,3,13624,49.3,16,0,0
WOM103830,2023-12-23 21:53:00,Mumbai South,Harassment,Police_Report,2,5,11524,36.2,21,5,0
WOM103831,2023-10-17 23:42:00,Jaipur South,Molestation,Social_Media,1,5,16819,67.4,23,1,0
WOM103832,2023-01-31 13:56:00,Hyderabad West,Harassment,Police_Report,1,4,12800,55.6,13,1,1
WOM103833,2023-04-14 02:01:00,Bhopal North,Abduction,Police_Report,1,4,16860,61.6,2,4,0
WOM103834,2023-04-10 05:07:00,Pune North,Assault,News,3,4,9898,65.2,5,0,1
WOM103835,2023-02-18 15:01:00,Delhi Central,Abduction,Police_Report,1,4,16859,44.9,15,5,0
WOM103836,2023-09-14 11:49:00,Delhi Central,Harassment,Police_Report,3,3,12627,32.3,11,3,1
WOM103837,2023-11-17 09:30:00,Bhopal North,Domestic Violence,Police_Report,2,5,13671,53.3,9,4,0
WOM103838,2023-10-21 12:01:00,Mumbai South,Molestation,Police_Report,1,2,5133,44.8,12,5,0
WOM103839,2023-08-23 05:23:00,Bhopal North,Assault,Police_Report,2,5,16441,51.1,5,2,1
WOM103840,2023-09-29 15:40:00,Kolkata North,Abduction,Police_Report,2,5,11265,71.3,15,4,0
WOM103841,2023-11-11 22:30:00,Delhi Central,Harassment,Police_Report,4,4,13980,53.0,22,5,1
WOM103842,2023-10-06 07:42:00,Chennai Central,Rape,Police_Report,1,4,10687,77.6,7,4,1
WOM103843,2023-01-09 13:06:00,Kolkata North,Molestation,News,2,3,16609,54.4,13,0,0
WOM103844,2023-01-17 16:42:00,Delhi Central,Domestic Violence,News,3,4,12907,45.7,16,1,0
WOM103845,2023-10-11 13:02:00,Jaipur South,Abduction,Police_Report,1,3,12588,31.1,13,2,1
WOM103846,2023-05-07 20:50:00,Hyderabad West,Molestation,Police_Report,3,5,19574,53.4,20,6,1
WOM103847,2023-04-14 17:55:00,Lucknow Central,Harassment,Social_Media,2,5,2032,36.3,17,4,1
WOM103848,2023-08-03 16:23:00,Kolkata North,Assault,Social_Media,2,5,10361,58.0,16,3,0
WOM103849,2023-02-13 14:20:00,Lucknow Central,Abduction,News,5,3,11375,48.3,14,0,0
WOM103850,2023-09-27 17:42:00,Lucknow Central,Assault,Social_Media,2,3,8688,47.8,17,2,1
WOM103851,2023-11-04 22:41:00,Delhi Central,Rape,Police_Report,1,3,13328,51.3,22,5,1
WOM103852,2023-03-11 22:26:00,Kolkata North,Domestic Violence,Police_Report,1,4,6646,53.5,22,5,1
WOM103853,2023-03-26 17:39:00,Hyderabad West,Harassment,Social_Media,1,2,6808,49.5,17,6,0
WOM103854,2023-09-16 05:32:00,Jaipur South,Assault,News,2,4,13747,82.0,5,5,0
WOM103855,2023-05-05 07:21:00,Bengaluru East,Assault,Police_Report,1,2,8342,38.4,7,4,0
WOM103856,2023-03-11 15:00:00,Chennai Central,Abduction,Police_Report,4,4,14047,65.4,15,5,0
WOM103857,2023-04-29 15:43:00,Lucknow Central,Harassment,Police_Report,1,5,9606,68.8,15,5,0
WOM103858,2023-08-10 23:54:00,Hyderabad West,Harassment,Police_Report,1,3,8649,33.4,23,3,1
WOM103859,2023-11-02 13:35:00,Pune North,Domestic Violence,Police_Report,2,4,8050,50.8,13,3,1
WOM103860,2023-03-08 18:23:00,Pune North,Rape,News,2,3,8193,55.3,18,2,0
WOM103861,2023-04-11 12:51:00,Bengaluru East,Molestation,Social_Media,3,4,10287,52.6,12,1,1
WOM103862,2023-12-18 21:13:00,Bengaluru East,Molestation,News,3,5,8809,52.0,21,0,1
WOM103863,2023-03-19 08:02:00,Bengaluru East,Domestic Violence,News,1,3,11500,59.4,8,6,0
WOM103864,2023-07-22 01:11:00,Chennai Central,Harassment,Police_Report,2,5,4558,18.6,1,5,0
WOM103865,2023-05-03 10:18:00,Chennai Central,Rape,Social_Media,1,2,8612,48.5,10,2,1
WOM103866,2023-11-25 16:08:00,Jaipur South,Assault,News,3,3,16997,43.7,16,5,0
WOM103867,2023-07-04 12:22:00,Lucknow Central,Domestic Violence,Police_Report,3,4,6970,39.2,12,1,1
WOM103868,2023-08-05 20:17:00,Mumbai South,Abduction,Social_Media,2,3,9347,63.2,20,5,0
WOM103869,2023-02-10 10:19:00,Pune North,Rape,Police_Report,1,2,16957,65.5,10,4,1
WOM103870,2023-06-14 05:35:00,Delhi Central,Assault,Social_Media,1,2,11836,67.1,5,2,1
WOM103871,2023-07-15 09:33:00,Delhi Central,Harassment,Police_Report,3,4,5110,62.8,9,5,1
WOM103872,2023-05-12 07:13:00,Bengaluru East,Abduction,Police_Report,3,5,14383,32.0,7,4,1
WOM103873,2023-09-07 12:01:00,Bhopal North,Harassment,Police_Report,2,3,16742,52.2,12,3,1
WOM103874,2023-04-13 16:38:00,Pune North,Molestation,Police_Report,4,5,11903,66.6,16,3,1
WOM103875,2023-06-02 13:47:00,Mumbai South,Abduction,Police_Report,3,5,9766,12.2,13,4,0
WOM103876,2023-06-17 12:49:00,Mumbai South,Abduction,Police_Report,1,4,5031,74.4,12,5,1
WOM103877,2023-01-26 17:14:00,Delhi Central,Molestation,Police_Report,2,3,10057,31.2,17,3,0
WOM103878,2023-04-30 00:29:00,Bhopal North,Abduction,Police_Report,2,2,7015,36.7,0,6,0
WOM103879,2023-10-14 07:50:00,Mumbai South,Assault,Police_Report,4,4,11966,61.5,7,5,0
WOM103880,2023-01-08 08:29:00,Pune North,Harassment,Social_Media,4,5,15311,79.2,8,6,1
WOM103881,2023-02-09 17:41:00,Lucknow Central,Abduction,Social_Media,3,2,8044,36.0,17,3,1
WOM103882,2023-06-27 17:27:00,Hyderabad West,Rape,Social_Media,1,5,14740,38.2,17,1,1
WOM103883,2023-09-08 07:24:00,Bhopal North,Domestic Violence,News,1,3,4987,68.8,7,4,0
WOM103884,2023-07-04 05:48:00,Mumbai South,Molestation,Police_Report,3,5,11009,52.5,5,1,1
WOM103885,2023-03-06 15:18:00,Bhopal North,Harassment,Police_Report,2,2,3964,46.3,15,0,0
WOM103886,2023-11-19 18:01:00,Bhopal North,Harassment,Police_Report,3,3,12728,53.1,18,6,0
WOM103887,2023-12-20 22:28:00,Lucknow Central,Harassment,News,1,4,16508,82.8,22,2,0
WOM103888,2023-05-12 16:51:00,Pune North,Domestic Violence,Social_Media,5,5,10260,61.5,16,4,0
WOM103889,2023-12-14 17:41:00,Delhi Central,Harassment,Police_Report,4,3,12647,55.3,17,3,0
WOM103890,2023-02-17 08:47:00,Lucknow Central,Harassment,Police_Report,2,3,9986,58.7,8,4,1
WOM103891,2023-08-21 01:59:00,Mumbai South,Abduction,Social_Media,2,4,13415,56.2,1,0,0
WOM103892,2023-08-25 09:34:00,Bengaluru East,Assault,Police_Report,2,4,15243,63.7,9,4,0
WOM103893,2023-03-19 09:06:00,Lucknow Central,Domestic Violence,Police_Report,2,2,11945,40.4,9,6,0
WOM103894,2023-12-21 22:01:00,Bengaluru East,Assault,News,2,3,9874,49.0,22,3,0
WOM103895,2023-04-04 14:34:00,Kolkata North,Assault,Police_Report,2,3,13148,49.7,14,1,1
WOM103896,2023-09-06 10:56:00,Delhi Central,Assault,News,3,2,19261,36.1,10,2,0
WOM103897,2023-01-31 10:56:00,Pune North,Rape,Police_Report,3,5,13260,33.5,10,1,1
WOM103898,2023-10-24 09:12:00,Hyderabad West,Assault,Social_Media,2,3,6907,70.9,9,1,1
WOM103899,2023-11-04 02:44:00,Bhopal North,Assault,News,1,3,19569,60.6,2,5,0
WOM103900,2023-02-11 12:47:00,Bengaluru East,Assault,Police_Report,3,5,8741,76.5,12,5,0
WOM103901,2023-12-07 23:19:00,Hyderabad West,Harassment,Social_Media,1,4,8865,57.6,23,3,0
WOM103902,2023-01-31 04:21:00,Hyderabad West,Rape,Social_Media,1,4,16033,54.8,4,1,0
WOM103903,2023-08-28 18:40:00,Bengaluru East,Harassment,News,1,4,10320,46.9,18,0,0
WOM103904,2023-07-16 05:39:00,Hyderabad West,Molestation,Police_Report,2,2,13989,65.1,5,6,1
WOM103905,2023-10-10 22:07:00,Bhopal North,Harassment,Police_Report,1,5,13700,30.9,22,1,1
WOM103906,2023-06-26 21:30:00,Jaipur South,Rape,Police_Report,3,4,13760,54.6,21,0,1
WOM103907,2023-06-21 08:12:00,Kolkata North,Domestic Violence,News,1,2,17777,63.9,8,2,0
WOM103908,2023-10-20 02:02:00,Bengaluru East,Abduction,News,1,5,10928,48.7,2,4,0
WOM103909,2023-07-11 13:28:00,Bhopal North,Domestic Violence,Police_Report,1,4,12136,56.6,13,1,0
WOM103910,2023-02-09 07:55:00,Delhi Central,Assault,Police_Report,5,3,8332,73.8,7,3,1
WOM103911,2023-09-03 00:54:00,Bengaluru East,Abduction,News,3,3,14987,46.6,0,6,1
WOM103912,2023-06-20 19:44:00,Bhopal North,Harassment,Police_Report,2,4,12824,56.3,19,1,1
WOM103913,2023-08-14 18:57:00,Bhopal North,Assault,Police_Report,2,4,17032,65.3,18,0,0
WOM103914,2023-03-20 07:12:00,Lucknow Central,Domestic Violence,Police_Report,2,2,13473,45.2,7,0,0
WOM103915,2023-05-27 15:54:00,Jaipur South,Harassment,Police_Report,1,3,18925,33.8,15,5,0
WOM103916,2023-06-08 17:44:00,Bengaluru East,Rape,Social_Media,2,5,11490,60.9,17,3,0
WOM103917,2023-10-18 17:12:00,Pune North,Assault,Police_Report,3,4,12941,51.7,17,2,1
WOM103918,2023-04-03 06:46:00,Bhopal North,Abduction,Police_Report,2,5,12276,49.6,6,0,0
WOM103919,2023-02-24 12:57:00,Kolkata North,Molestation,News,3,4,9224,52.5,12,4,1
WOM103920,2023-03-01 03:26:00,Lucknow Central,Domestic Violence,Police_Report,2,3,4172,32.3,3,2,1
WOM103921,2023-09-19 00:14:00,Bhopal North,Abduction,Police_Report,2,4,12899,46.3,0,1,1
WOM103922,2023-07-26 20:03:00,Bengaluru East,Domestic Violence,News,2,5,5597,60.7,20,2,0
WOM103923,2023-08-03 05:19:00,Mumbai South,Molestation,Social_Media,1,3,13857,50.0,5,3,1
WOM103924,2023-07-26 20:43:00,Bhopal North,Harassment,Police_Report,3,4,16624,42.3,20,2,0
WOM103925,2023-04-24 05:32:00,Chennai Central,Abduction,Police_Report,1,3,11762,38.9,5,0,0
WOM103926,2023-12-05 19:58:00,Mumbai South,Assault,Police_Report,1,2,13528,54.1,19,1,0
WOM103927,2023-10-02 04:25:00,Bhopal North,Harassment,Social_Media,1,5,13664,62.6,4,0,0
WOM103928,2023-02-16 00:13:00,Hyderabad West,Harassment,Police_Report,1,4,15800,65.4,0,3,1
WOM103929,2023-11-29 10:17:00,Bhopal North,Assault,Police_Report,2,4,11607,41.7,10,2,0
WOM103930,2023-04-22 20:41:00,Delhi Central,Abduction,Police_Report,2,4,7166,74.4,20,5,0
WOM103931,2023-04-06 17:34:00,Hyderabad West,Rape,Social_Media,1,5,4997,51.7,17,3,1
WOM103932,2023-10-19 01:49:00,Bengaluru East,Domestic Violence,Police_Report,1,2,10615,25.4,1,3,0
WOM103933,2023-03-19 20:58:00,Kolkata North,Abduction,Police_Report,1,5,5480,51.8,20,6,1
WOM103934,2023-08-06 07:16:00,Mumbai South,Harassment,Police_Report,1,4,12151,35.0,7,6,0
WOM103935,2023-01-28 21:09:00,Pune North,Harassment,Police_Report,3,5,13006,56.1,21,5,1
WOM103936,2023-08-31 06:04:00,Lucknow Central,Assault,Social_Media,2,4,9889,54.2,6,3,0
WOM103937,2023-11-29 14:08:00,Kolkata North,Abduction,Social_Media,1,5,14953,27.2,14,2,0
WOM103938,2023-03-31 04:47:00,Hyderabad West,Harassment,Social_Media,4,3,12642,71.6,4,4,1
WOM103939,2023-11-17 14:53:00,Lucknow Central,Abduction,Social_Media,5,5,9350,40.3,14,4,1
WOM103940,2023-01-04 22:55:00,Mumbai South,Molestation,Police_Report,3,4,10179,22.7,22,2,0
WOM103941,2023-05-04 19:36:00,Pune North,Domestic Violence,Social_Media,2,4,17400,69.2,19,3,1
WOM103942,2023-09-12 14:45:00,Chennai Central,Domestic Violence,Police_Report,4,5,5197,59.2,14,1,1
WOM103943,2023-08-12 23:54:00,Chennai Central,Domestic Violence,Police_Report,2,5,11037,46.2,23,5,0
WOM103944,2023-09-12 02:18:00,Pune North,Harassment,Social_Media,3,3,12794,50.7,2,1,1
WOM103945,2023-09-03 03:59:00,Lucknow Central,Harassment,News,2,2,9570,48.3,3,6,0
WOM103946,2023-08-06 06:09:00,Bengaluru East,Rape,Social_Media,2,2,9111,26.2,6,6,1
WOM103947,2023-05-15 00:34:00,Lucknow Central,Domestic Violence,Social_Media,1,3,16418,29.0,0,0,1
WOM103948,2023-09-20 09:24:00,Bhopal North,Abduction,News,1,2,20167,64.3,9,2,0
WOM103949,2023-01-02 07:21:00,Lucknow Central,Harassment,Police_Report,4,2,10662,56.2,7,0,0
WOM103950,2023-08-03 22:29:00,Bengaluru East,Abduction,News,4,4,12102,63.7,22,3,1
WOM103951,2023-12-28 21:44:00,Kolkata North,Harassment,Social_Media,1,4,14321,68.1,21,3,0
WOM103952,2023-02-25 00:11:00,Mumbai South,Harassment,Social_Media,3,4,7926,0.4,0,5,0
WOM103953,2023-04-19 09:18:00,Lucknow Central,Assault,Social_Media,2,5,12281,43.9,9,2,0
WOM103954,2023-07-30 15:42:00,Mumbai South,Assault,Police_Report,3,5,18134,32.7,15,6,0
WOM103955,2023-10-23 14:19:00,Hyderabad West,Harassment,Social_Media,2,2,21534,48.1,14,0,1
WOM103956,2023-06-07 18:43:00,Chennai Central,Harassment,Police_Report,1,5,7008,22.2,18,2,1
WOM103957,2023-01-28 11:13:00,Chennai Central,Domestic Violence,News,1,4,8421,59.0,11,5,0
WOM103958,2023-12-19 07:53:00,Bengaluru East,Abduction,Police_Report,1,5,10272,59.9,7,1,1
WOM103959,2023-10-04 11:38:00,Hyderabad West,Abduction,Police_Report,1,2,10517,84.1,11,2,0
WOM103960,2023-01-23 18:06:00,Chennai Central,Assault,Police_Report,2,4,16335,48.5,18,0,1
WOM103961,2023-07-10 12:29:00,Bengaluru East,Molestation,Police_Report,2,2,12137,60.2,12,0,1
WOM103962,2023-11-30 04:46:00,Lucknow Central,Harassment,Police_Report,1,5,16009,64.6,4,3,0
WOM103963,2023-04-18 08:39:00,Hyderabad West,Harassment,Police_Report,4,3,12967,75.8,8,1,0
WOM103964,2023-10-13 20:59:00,Bhopal North,Abduction,Police_Report,3,3,11545,33.0,20,4,0
WOM103965,2023-10-12 13:00:00,Bhopal North,Harassment,Police_Report,2,4,13787,63.4,13,3,0
WOM103966,2023-09-20 22:21:00,Bhopal North,Abduction,Police_Report,2,2,2889,56.0,22,2,1
WOM103967,2023-01-20 14:02:00,Kolkata North,Abduction,Police_Report,2,3,10691,25.7,14,4,0
WOM103968,2023-11-02 02:38:00,Bhopal North,Molestation,News,5,3,10837,57.0,2,3,0
WOM103969,2023-01-15 11:35:00,Hyderabad West,Rape,Police_Report,3,4,6430,61.1,11,6,1
WOM103970,2023-11-28 05:23:00,Delhi Central,Molestation,Police_Report,2,4,17375,24.7,5,1,1
WOM103971,2023-08-05 05:45:00,Chennai Central,Harassment,Police_Report,3,2,11019,48.9,5,5,0
WOM103972,2023-11-17 13:15:00,Bhopal North,Rape,Police_Report,2,3,13472,51.2,13,4,1
WOM103973,2023-03-07 20:37:00,Hyderabad West,Harassment,Social_Media,2,2,15460,50.7,20,1,1
WOM103974,2023-06-04 21:48:00,Jaipur South,Abduction,Police_Report,2,2,8670,59.4,21,6,0
WOM103975,2023-09-05 12:27:00,Lucknow Central,Domestic Violence,Police_Report,3,4,13140,41.0,12,1,0
WOM103976,2023-03-27 23:25:00,Kolkata North,Harassment,Police_Report,4,2,5458,33.6,23,0,0
WOM103977,2023-03-22 07:37:00,Mumbai South,Abduction,Social_Media,1,5,14183,57.3,7,2,0
WOM103978,2023-03-14 12:28:00,Bengaluru East,Harassment,Social_Media,1,2,9789,73.6,12,1,0
WOM103979,2023-03-26 17:55:00,Jaipur South,Harassment,Police_Report,2,3,10880,72.5,17,6,0
WOM103980,2023-11-06 10:03:00,Jaipur South,Molestation,Police_Report,4,2,16488,85.9,10,0,1
WOM103981,2023-06-10 06:20:00,Kolkata North,Harassment,Police_Report,1,5,19275,44.4,6,5,0
WOM103982,2023-02-18 06:38:00,Bengaluru East,Harassment,Social_Media,2,5,9119,47.5,6,5,1
WOM103983,2023-05-03 11:15:00,Kolkata North,Assault,Police_Report,2,3,8600,17.7,11,2,0
WOM103984,2023-03-25 12:03:00,Bhopal North,Rape,Police_Report,5,3,14758,40.8,12,5,0
WOM103985,2023-10-03 05:08:00,Mumbai South,Harassment,Police_Report,1,2,14570,26.3,5,1,0
WOM103986,2023-02-07 00:31:00,Bengaluru East,Assault,Police_Report,1,5,7244,44.8,0,1,0
WOM103987,2023-01-16 18:12:00,Hyderabad West,Rape,Police_Report,1,5,11906,70.4,18,0,1
WOM103988,2023-09-30 08:19:00,Chennai Central,Harassment,Police_Report,3,2,11914,66.0,8,5,0
WOM103989,2023-06-03 19:08:00,Kolkata North,Assault,Police_Report,6,3,11833,45.1,19,5,0
WOM103990,2023-08-26 06:11:00,Mumbai South,Domestic Violence,Police_Report,3,5,14645,41.4,6,5,0
WOM103991,2023-02-25 15:52:00,Lucknow Central,Abduction,Police_Report,1,2,18066,37.8,15,5,1
WOM103992,2023-11-19 00:05:00,Delhi Central,Rape,Police_Report,2,3,11069,62.9,0,6,0
WOM103993,2023-01-03 18:09:00,Lucknow Central,Harassment,Social_Media,3,2,19190,45.3,18,1,1
WOM103994,2023-01-25 19:33:00,Delhi Central,Molestation,Social_Media,1,3,11507,54.0,19,2,1
WOM103995,2023-08-19 13:19:00,Pune North,Molestation,Social_Media,2,3,18538,60.0,13,5,1
WOM103996,2023-01-29 23:43:00,Hyderabad West,Harassment,News,1,5,13698,61.1,23,6,1
WOM103997,2023-04-29 17:08:00,Pune North,Harassment,Police_Report,2,4,16343,8.2,17,5,1
WOM103998,2023-01-15 02:43:00,Kolkata North,Molestation,Police_Report,2,5,15783,58.4,2,6,0
WOM103999,2023-12-30 09:33:00,Kolkata North,Assault,Social_Media,4,2,8751,51.5,9,5,0
WOM104000,2023-07-13 10:52:00,Delhi Central,Abduction,Police_Report,2,3,13460,23.0,10,3,1
WOM104001,2023-12-15 11:13:00,Bengaluru East,Abduction,Police_Report,2,5,8337,70.7,11,4,1
WOM104002,2023-08-15 14:04:00,Mumbai South,Domestic Violence,Police_Report,2,3,11589,53.0,14,1,0
WOM104003,2023-07-06 11:08:00,Bhopal North,Rape,Police_Report,2,5,7423,26.8,11,3,0
WOM104004,2023-09-29 12:51:00,Jaipur South,Harassment,News,1,2,11193,41.3,12,4,0
WOM104005,2023-10-25 14:45:00,Kolkata North,Harassment,Police_Report,5,2,12243,46.8,14,2,0
WOM104006,2023-05-03 21:28:00,Pune North,Rape,News,2,2,8588,89.2,21,2,1
WOM104007,2023-02-09 15:02:00,Pune North,Rape,Police_Report,1,5,11997,36.9,15,3,1
WOM104008,2023-06-08 13:38:00,Lucknow Central,Abduction,Police_Report,1,4,15216,39.7,13,3,1
WOM104009,2023-06-08 06:29:00,Hyderabad West,Molestation,Police_Report,2,2,8083,52.7,6,3,1
WOM104010,2023-12-19 01:55:00,Delhi Central,Domestic Violence,Police_Report,2,5,15556,82.1,1,1,1
WOM104011,2023-03-03 07:42:00,Jaipur South,Harassment,Social_Media,1,4,15698,46.5,7,4,0
WOM104012,2023-02-28 04:33:00,Delhi Central,Rape,Police_Report,2,5,8191,43.3,4,1,0
WOM104013,2023-07-19 17:55:00,Kolkata North,Assault,Police_Report,3,5,1541,52.7,17,2,0
WOM104014,2023-03-22 22:27:00,Chennai Central,Harassment,Police_Report,3,2,16361,45.1,22,2,1
WOM104015,2023-01-31 18:51:00,Jaipur South,Assault,Police_Report,3,4,11019,44.8,18,1,1
WOM104016,2023-10-04 07:31:00,Lucknow Central,Domestic Violence,Police_Report,1,5,12001,64.4,7,2,1
WOM104017,2023-12-14 08:41:00,Pune North,Molestation,News,2,5,20087,42.5,8,3,1
WOM104018,2023-12-15 18:37:00,Lucknow Central,Harassment,Police_Report,2,5,13700,44.7,18,4,0
WOM104019,2023-01-07 23:48:00,Kolkata North,Harassment,News,2,5,13861,65.0,23,5,1
WOM104020,2023-07-20 05:50:00,Chennai Central,Abduction,Police_Report,1,2,11967,28.6,5,3,0
WOM104021,2023-01-16 12:17:00,Bhopal North,Rape,Police_Report,2,5,11232,44.8,12,0,1
WOM104022,2023-04-16 08:58:00,Jaipur South,Domestic Violence,Police_Report,5,4,11747,25.0,8,6,0
WOM104023,2023-06-21 23:47:00,Delhi Central,Abduction,Police_Report,1,3,11400,42.5,23,2,0
WOM104024,2023-12-24 02:41:00,Jaipur South,Abduction,News,3,4,5259,44.7,2,6,0
WOM104025,2023-09-02 14:15:00,Pune North,Harassment,Social_Media,1,5,8007,45.0,14,5,1
WOM104026,2023-03-10 02:24:00,Delhi Central,Assault,News,2,5,11772,44.1,2,4,1
WOM104027,2023-09-14 00:15:00,Bhopal North,Harassment,Social_Media,1,4,20148,54.2,0,3,1
WOM104028,2023-12-02 03:25:00,Bhopal North,Rape,Police_Report,2,3,6448,33.2,3,5,0
WOM104029,2023-10-11 07:34:00,Hyderabad West,Harassment,Social_Media,1,2,9923,55.9,7,2,1
WOM104030,2023-11-15 17:56:00,Delhi Central,Domestic Violence,Social_Media,3,3,9883,42.4,17,2,0
WOM104031,2023-04-03 12:48:00,Mumbai South,Harassment,Social_Media,2,3,14763,61.4,12,0,0
WOM104032,2023-03-13 17:46:00,Chennai Central,Assault,Police_Report,2,3,12373,49.1,17,0,1
WOM104033,2023-04-25 09:26:00,Mumbai South,Harassment,Police_Report,1,4,9428,41.1,9,1,0
WOM104034,2023-09-17 20:09:00,Bhopal North,Assault,Police_Report,4,3,16617,30.3,20,6,1
WOM104035,2023-03-04 18:57:00,Delhi Central,Harassment,Police_Report,2,2,8031,54.4,18,5,0
WOM104036,2023-10-25 15:58:00,Hyderabad West,Domestic Violence,Police_Report,4,5,9970,47.1,15,2,1
WOM104037,2023-01-09 07:44:00,Jaipur South,Assault,News,3,4,7553,71.9,7,0,1
WOM104038,2023-03-04 00:32:00,Jaipur South,Domestic Violence,Police_Report,4,4,15971,73.1,0,5,1
WOM104039,2023-05-14 15:38:00,Jaipur South,Assault,Police_Report,1,3,11806,42.7,15,6,1
